name
East Elmhurst Playground
Flushing Meadows Maloof Skate Plaza
Al Quiñones Playground Skatepark
Callahan-Kelly Playground Skatepark
Astoria Park Skatepark
Williamsbridge Oval Skate Park
Marine Park Skatepark
Faber Park Skate Park
Riverside Park Skatepark
Rudd Playground State Park
Ben Soto Skatepark
Thomas Greene Skate Spot
Owl's Head Millenium Skatepark
Van Cortlandt Skate Park
Nautilus Playground Skate Park
Skatepark
Thomas Jefferson Skate Park
Sgt. William Dougherty Playground Skatepark
Betsy Head Skate Park
Rev. T Wendell Foster Skate Park
Forest Park Skatepark
St. Mary's Playground Skatepark
Bronx Park Skatepark
River Avenue Skatepark
Playground One Thirty Four CXXXIV
Rockaway Beach State Park
Skatepark
Canarsie Skatepark
Martinez Playground Skatepark
Bruckner Playground Skatepark
Laurelton Playground Skatepark
Coleman Skatepark
Washington Park Skatepark
City Line Skatepark
Far Rockaway Skatepark
Cooper Skate Park
Bayswater Skatepark
London Planetree Playground
Golconda Playground Skatepark
Brower Park Skatepark
Robert Venable Skatepark
McCarren Park Skatepark
Jerome Playground South
Highbridge Park
